Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 1991-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2016-02-16;2,6;23,4;24,1;75;3;
2016-02-17;3,6;0;25,2;71,5;2,7;
2016-02-18;4,8;,6;25;72,8;3;
2016-02-19;4;4,2;25,4;72;1,1;
2016-02-20;4;0;24,8;75,5;2,1;
2016-02-21;3,4;102;23,1;80;2,9;
2016-02-22;2;4,6;22,4;84,8;2,3;
2016-02-23;5;1,6;23;77,3;2,5;
2016-02-24;2;0;23,1;79,5;1,8;
2016-02-25;,9;10,6;25,5;62,8;1,9;
2016-02-26;5,8;4,6;24,7;76,8;2,5;
2016-02-27;4,8;17,6;24,1;77,3;2,9;
2016-02-28;2;0;22,9;84,8;2,4;
2016-02-29;4,1;30,8;19,8;79,8;3,6;
2016-03-01;1,9;20,4;18,5;92;3,2;
2016-03-02;,9;19,4;20,6;92;1,6;
2016-03-03;,9;22;21,5;84,5;3,2;
2016-03-04;2,7;31,2;23,3;82,8;3,3;
2016-03-05;4,5;0;23,2;73,8;2,5;
2016-03-06;4,2;0;24,2;78,5;1,7;
2016-03-07;4;3;23,4;82,5;3,3;
2016-03-08;3,7;11,2;24,1;78,3;3;
2016-03-09;3,8;0;25,5;70,8;,8;
2016-03-10;5,1;,1;22,2;91,3;2,3;
2016-03-11;1,4;87,2;23,4;83,8;2,8;
2016-03-12;2,3;18,2;21,8;76,3;3;
2016-03-13;3,4;0;20,7;80;2,5;
2016-03-14;2,7;0;22;83,3;2,8;
2016-03-15;3,5;0;23,1;73,5;3,9;
2016-03-16;3,2;,8;22,3;75,5;2,7;
2016-03-17;3,3;0;22,9;73;2,5;
2016-03-18;3,4;0;23,6;70,3;2,3;
2016-03-19;3,4;0;23,6;65,5;2,5;
2016-03-20;4,2;0;22,6;72,5;2,1;
2016-03-21;4,2;0;24,9;69,8;3,3;
2016-03-22;6;0;25;61,3;2,5;
2016-03-23;4,3;0;23,1;80,3;1,9;
2016-03-24;2,9;4,4;21,6;78,8;3,1;
2016-03-25;3;,1;22,7;79,8;2,1;
2016-03-26;3,5;23,6;24,4;68;2,6;
2016-03-27;3,8;0;25,3;71,3;2,9;
2016-03-28;3,8;0;25,2;78;1,7;
2016-03-29;4,4;0;24,4;74,5;1,9;
2016-03-30;3,3;15;24,1;78;2,7;
2016-03-31;2,8;0;24,7;73,8;1,8;
2016-04-01;3,5;,6;24,1;72,8;2,9;
2016-04-02;3,5;0;22,6;79,8;2,2;
2016-04-03;2,7;0;25;70,3;1,7;
2016-04-04;3,8;0;23,5;72,5;3,5;
2016-04-05;5,8;0;22,9;71,8;2,2;
2016-04-06;4,8;0;24,5;69,3;2,1;
2016-04-07;4,2;0;25,2;55,8;1,6;
2016-04-08;6,8;0;24,9;71,5;2;
2016-04-09;2,7;0;25,3;67,8;,9;
2016-04-10;5;0;25;74,3;2,6;
2016-04-11;3,5;0;24,1;73,8;2,8;
2016-04-12;5;0;24,2;71,8;3;
2016-04-13;4,2;0;24,9;70,8;1,9;
2016-04-14;4,3;0;25,9;58,8;1,9;
2016-04-15;6,5;0;25,9;67,3;1,7;
2016-04-16;5,4;0;25,5;54;1,5;
2016-04-17;5,5;0;25,3;57,3;1,1;
2016-04-18;5,7;0;25,8;57;2,1;
2016-04-19;6,3;0;26,3;60,3;2,2;
2016-04-20;5,7;0;25,9;62,8;1,5;
2016-04-21;5;0;25,3;50;1,7;
2016-04-22;8,5;0;24,7;63,5;1,3;
2016-04-23;4,8;0;25,8;55;2,1;
2016-04-24;6,9;0;26;53,5;1,2;
2016-04-25;6,3;0;25,9;49,5;2,2;
2016-04-26;10;0;22,1;69;3,6;
2016-04-27;5,2;1,8;17,2;84,5;2,6;
2016-04-28;2,5;0;15,4;74,8;3,5;
2016-04-29;2,7;0;14,4;85;2,7;
2016-04-30;1,1;0;16,3;68,8;2,9;
2016-05-01;4,5;0;14,6;61,5;2,1;
2016-05-02;4,2;0;16,3;71;2,3;
2016-05-03;3,8;0;18,3;68,3;1,9;
2016-05-04;3;0;18,8;70,5;,9;
2016-05-05;3,3;0;19,1;74,8;2,4;
2016-05-06;2,9;0;19,9;71;2,4;
2016-05-07;3,3;0;19,6;80,3;1;
2016-05-08;3;0;19,9;77,5;1,9;
2016-05-09;1,2;0;20,6;72;1,4;
2016-05-10;3,8;0;20,1;75;3;
2016-05-11;3,8;0;19,3;77,3;1;
2016-05-12;2,2;0;18,1;88,3;2,5;
2016-05-13;2,2;,6;17,4;77,5;3,4;
2016-05-14;3;0;17,8;72;3,8;
2016-05-15;2,8;0;20,9;62,5;3;
2016-05-16;5;2,5;21,6;75,5;3,8;
2016-05-17;3,8;3,2;18;81;1,7;
2016-05-18;2,5;0;15,7;96,3;1,4;
2016-05-19;,4;30,2;14,9;92,3;1,9;
2016-05-20;,7;1,2;18,4;86,8;2,6;
2016-05-21;1,1;31,6;17,6;88,3;2,4;
2016-05-22;1,8;6,4;20,9;70,8;2,8;
2016-05-23;4,2;17,5;14,5;75,5;1,9;
2016-05-24;2,3;,6;13,6;77,8;3,5;
2016-05-25;2,5;0;16,2;79,3;3,5;
2016-05-26;4;0;17,6;79,5;1,2;
2016-05-27;1;0;17,1;84,3;2,2;
2016-05-28;1,3;0;18,1;83;2,6;
2016-05-29;2,2;0;17,6;80,5;3;
2016-05-30;3,3;0;17,2;83,3;2,7;
2016-05-31;2,4;11,9;19,6;77,3;3,2;
2016-06-01;2,8;1,2;20,6;77,3;1,8;
2016-06-02;2,5;22;18;81,3;2,1;
2016-06-03;3,8;8,4;17,3;91,5;2;
2016-06-04;1;14,8;17,2;94;2,6;
2016-06-05;,5;73,4;19,6;90,5;2,6;
2016-06-06;1,2;30,6;19,5;89,8;1,8;
2016-06-07;1,2;53;14,2;89,3;1,9;
2016-06-08;1,1;,5;14,4;65,5;2,2;
2016-06-09;2,7;0;11,4;71,5;1,9;
2016-06-10;1,7;0;12;66;1,6;
2016-06-11;3,6;0;10,9;70;1,5;
2016-06-12;2,3;0;10,2;71;1,2;
2016-06-13;3,1;0;9,9;72,8;3,1;
2016-06-14;2,4;0;12,7;78;2,5;
2016-06-15;2,4;0;15,5;72,3;1,1;
2016-06-16;1;0;17,4;66,5;1,3;
2016-06-17;3,2;0;18,9;60,8;2,7;
2016-06-18;4,2;0;15,3;84,3;2,7;
2016-06-19;1,8;0;16,2;77,8;2,2;
2016-06-20;2,2;0;13,4;87,3;3,5;
2016-06-21;1,3;0;12,8;86,3;3,6;
2016-06-22;1,3;0;15,4;84,8;1,8;
2016-06-23;1,5;2,9;16,7;72,3;1,7;
2016-06-24;2,9;0;14,4;81,5;2,5;
2016-06-25;2;0;15,3;79,8;3;
2016-06-26;2,4;0;15,8;77,5;3,1;
2016-06-27;2,6;0;15;81,8;1,9;
2016-06-28;1,9;0;16,4;74,5;1,8;
2016-06-29;2,4;0;18,1;77,8;1,1;
2016-06-30;2,1;0;18,5;64,5;2,6;
2016-07-01;2,8;0;17,4;77,3;2;
2016-07-02;1,9;0;19,5;74;1,4;
2016-07-03;2,8;0;20,2;64,5;1,7;
2016-07-04;3,4;0;19,4;66,3;1;
2016-07-05;3,4;0;19,7;62,8;1,7;
2016-07-06;4,7;0;22,3;50,3;4,7;
2016-07-07;6,5;0;16,7;42,8;2,3;
2016-07-08;6,5;0;14;63;1,8;
2016-07-09;3,9;0;15,3;70,5;1,9;
2016-07-10;2,6;0;18,8;59;1,7;
2016-07-11;4,4;0;21,6;51,8;2,2;
2016-07-12;8,3;0;23,3;48,5;2,8;
2016-07-13;7,7;0;19,8;74;1,3;
2016-07-14;2,3;0;21,5;47,5;2,2;
2016-07-15;8,3;0;23,6;38,8;3,9;
2016-07-16;9,5;0;19,7;77;3,8;
2016-07-17;3,1;6,4;13,8;49;2,2;
2016-07-18;5,4;0;11,9;66,3;3,3;
2016-07-19;3,5;0;12,5;76;2,2;
2016-07-20;2;0;12,9;76,8;2,7;
2016-07-21;2,5;0;13,4;78,5;2,5;
2016-07-22;2,2;0;13,2;79;2,7;
2016-07-23;2;0;15,9;79,8;1,5;
2016-07-24;2,2;0;18,7;68,5;2;
2016-07-25;4,9;0;19,4;58,8;1,6;
2016-07-26;4,3;0;20,8;47,3;2,6;
2016-07-27;10,1;0;18,7;50,5;2,6;
2016-07-28;6,3;0;14,2;74,5;3,3;
2016-07-29;4,9;0;15;80,5;2,4;
2016-07-30;2,7;0;16,9;77,8;2,6;
2016-07-31;3;0;18,3;70,8;2,3;
2016-08-01;3;0;19,9;53,8;2,4;
2016-08-02;6,4;0;16,3;83,8;2,8;
2016-08-03;1,8;0;16,7;83,5;2,5;
2016-08-04;2,4;0;18,3;75,5;1,8;
2016-08-05;,5;0;20,2;61,8;1,8;
2016-08-06;6,2;0;21,9;48,3;2,3;
2016-08-07;6,7;0;19,2;64,5;3,1;
2016-08-08;3,2;0;16,1;83;2,3;
2016-08-09;1,6;0;18,8;74,5;1,3;
2016-08-10;2,2;,2;14;72,8;2,8;
2016-08-11;1,5;0;11,8;78,5;2,8;
2016-08-12;3;0;13,5;75;3;
2016-08-13;2,7;0;17,3;55,8;1,5;
2016-08-14;4,3;0;19,9;44,3;2;
2016-08-15;7,5;0;18,6;74;3,5;
2016-08-16;5,4;5;19;66,5;2,1;
2016-08-17;3,5;0;22,7;52;2,7;
2016-08-18;7,4;12;17,9;87,3;3,6;
2016-08-19;1,2;0;19,6;78;2,3;
2016-08-20;2,6;0;18,5;85,5;,9;
2016-08-21;1,4;46;13,4;90,5;4,3;
2016-08-22;1;11;11,4;80,3;3,7;
2016-08-23;1,7;0;14;73,8;3,4;
2016-08-24;3,6;0;16;75;2,9;
2016-08-25;3,1;0;17,7;73,3;1,8;
2016-08-26;3,1;0;19,7;56,5;1,6;
2016-08-27;4,3;0;21,1;46;2,2;
2016-08-28;6,6;0;22,2;46;2,6;
2016-08-29;7,9;0;24,2;42;1,4;
2016-08-30;8;0;23,1;55,5;1,7;
2016-08-31;5,5;8,2;17,4;88,3;3,1;
2016-09-01;1,5;4,2;17,7;69,5;2,2;
2016-09-02;3,3;0;18,4;81,3;2,8;
2016-09-03;2,5;0;20,1;79,8;2,4;
2016-09-04;2,2;0;19,5;77,5;1;
2016-09-05;2,4;0;18,8;81,5;2,4;
2016-09-06;2,1;10,8;18;83,3;3,4;
2016-09-07;2,7;0;17,8;80;3,5;
2016-09-08;2,3;0;17,3;61,8;1,8;
2016-09-09;3,4;0;17,2;80,8;3,8;
2016-09-10;2,4;0;19,5;75,5;3,4;
2016-09-11;2,7;0;20,9;73,5;4;
2016-09-12;2,7;0;25,8;39,5;1,5;
2016-09-13;7,3;0;25,8;32,8;2,4;
2016-09-14;13,2;0;23,9;49,8;3,2;
2016-09-15;7,8;0;17,4;65;3,2;
2016-09-16;4;0;15,8;79,5;3,3;
2016-09-17;2,3;0;19,4;76,8;2,1;
2016-09-18;2,7;0;21,4;75,3;1,9;
2016-09-19;5;7;19,6;82,3;3;
2016-09-20;2,3;0;14,5;77,5;3;
2016-09-21;1,6;0;15,1;70;3,8;
2016-09-22;3;0;16,8;69,5;3,6;
2016-09-23;3,4;0;19,1;73,3;2,5;
2016-09-24;4;0;16,5;81;3,4;
2016-09-25;1,5;0;14,4;86,8;3;
2016-09-26;1;,2;15,2;75,8;2,6;
2016-09-27;2,5;0;16,2;66;3,9;
2016-09-28;4;0;18,7;70,8;2,5;
2016-09-29;4;0;18,6;69,5;3,6;
2016-09-30;4,8;0;16,6;79,3;4,4;
2016-10-01;2,8;0;16,3;81;3,9;
2016-10-02;2,6;0;18,3;74,8;3,9;
2016-10-03;3,4;0;16,7;90;1,4;
2016-10-04;,7;14,6;17,8;90;2,8;
2016-10-05;2,1;4,3;17,1;80;2,8;
2016-10-06;3,2;0;18,3;79;2,7;
2016-10-07;5,3;0;16,5;75;2,5;
2016-10-08;3,3;0;19,9;55;1,9;
2016-10-09;6,1;0;18,9;77;3,3;
2016-10-10;3,6;0;17,7;79;4,6;
2016-10-11;2,7;0;18,3;85;2,3;
2016-10-12;2,3;,8;21,4;75;1,7;
2016-10-13;5;2,6;21,1;89;2;
2016-10-14;3,6;22;21,7;90;2,1;
2016-10-15;3,2;,2;22,3;86;2,1;
2016-10-16;2,7;0;25,5;65;2;
2016-10-17;5,5;0;25,4;73;,8;
2016-10-18;13,4;6,2;25,8;73;1,2;
2016-10-19;5;11;28,3;57;1,6;
2016-10-20;6,9;4,6;24,7;78;3,2;
2016-10-21;4,6;4,4;20;85;3;
2016-10-22;2,2;0;18,5;85;2,8;
2016-10-23;2;0;21,4;77,5;3,5;
2016-10-24;2,9;0;23;76,5;2,5;
2016-10-25;2,9;8,6;20,9;90;2,7;
2016-10-26;1,4;5;24,2;44,5;2,6;
2016-10-27;4,6;16,6;22;69,8;4,1;
2016-10-28;5,4;3,2;17,2;67,5;3,2;
2016-10-29;3,6;0;16,8;68,3;3,8;
2016-10-30;4,5;0;18;76,3;3,7;
2016-10-31;3,1;0;21,3;72,5;2,6;
2016-11-01;5,4;0;24,3;57,5;3,4;
2016-11-02;7,7;0;24,9;59,8;4;
2016-11-03;7,4;7;18,6;90;2,8;
2016-11-04;1,7;2,5;17,2;87,8;2,4;
2016-11-05;1,5;,8;17,8;83,5;3,9;
2016-11-06;1,9;0;20,2;82,3;3;
2016-11-07;2;35,4;21;77,8;2,6;
2016-11-08;2,9;,4;21,8;72,8;2,2;
2016-11-09;4,2;0;21,7;73;3,7;
2016-11-10;5,3;36;23,2;69;4,2;
2016-11-11;5,5;0;24,9;66;3,3;
2016-11-12;5;3,4;19,5;84,8;4,4;
2016-11-13;2;8,8;17,9;94;3,3;
2016-11-14;1;21,7;18,9;87,3;3;
2016-11-15;1,5;,1;19,9;80;2,6;
2016-11-16;1,8;1;21,1;76,8;1,5;
2016-11-17;4,9;17;22,8;69,3;1,3;
2016-11-18;4,1;0;16,4;84,3;4,1;
2016-11-19;2,5;0;15,5;63,8;4,3;
2016-11-20;4,2;0;17,5;69;3,1;
2016-11-21;8;0;21,6;42,5;2,1;
2016-11-22;8,7;0;20,7;75;3,3;
2016-11-23;3,7;3,4;20,6;84,5;2,5;
2016-11-24;2,7;0;21,7;70,8;2,7;
2016-11-25;6,5;1;22,4;76,8;3,6;
2016-11-26;3,8;0;22,9;76;2,7;
2016-11-27;3,1;0;24,1;73,5;2,1;
2016-11-28;4,6;,1;25,2;69;2,1;
2016-11-29;3,9;27;19,5;86,8;2,5;
2016-11-30;2,1;1,2;16,7;80,5;3,6;
2016-12-01;3,7;0;18,6;75,8;3,1;
2016-12-02;3,3;0;21,2;77,3;2,2;
2016-12-03;3,8;0;22,2;76,5;2,7;
2016-12-04;5;15,6;21,6;67,3;3,8;
2016-12-05;6,2;6,8;20,2;67,3;3,6;
2016-12-06;6,7;0;23,1;52;2,2;
2016-12-07;8,7;0;23,9;65,8;1,4;
2016-12-08;7;0;24,7;61,8;3;
2016-12-09;7,1;0;23,7;76,5;3,1;
2016-12-10;4,2;,6;24,3;74,3;2,5;
2016-12-11;4;6;23,7;87,5;2,8;
2016-12-12;2,1;14,6;21,3;89,5;1,7;
2016-12-13;6,8;40,5;25,6;64,8;2,5;
2016-12-14;4,8;0;21,5;77,3;4,2;
2016-12-15;2,7;,1;16,6;78,8;3,3;
2016-12-16;,7;0;18,3;73;4,5;
2016-12-17;8,7;0;21,3;73;3;
2016-12-18;5;0;21,3;72;4,7;
2016-12-19;3,2;57,8;21,8;72;1,9;
2016-12-20;5,3;0;23,5;69,3;4,1;
2016-12-21;4,1;5;22,9;69;2;
2016-12-22;5;1,5;24,2;68,3;4,1;
2016-12-23;6,1;0;24,2;68,3;1,9;
2016-12-24;5,3;15,8;25,5;53,8;2,6;
2016-12-25;6,9;0;25,3;68;2,8;
2016-12-26;4,5;0;28,4;44,3;1,5;
2016-12-27;8;0;27,7;54,8;2,7;
2016-12-28;7,6;0;26,5;62;1,4;
2016-12-29;6;0;26,2;61;2,4;
2016-12-30;5;1,1;25,6;70,3;3,3;
2016-12-31;5,6;0;26,9;59,3;2,5;
2017-01-01;6,1;0;25,2;66;3,5;
2017-01-02;6,3;16;24;83;2,9;
2017-01-03;4,5;3,7;23,1;87;3;
2017-01-04;3,5;5;25,1;64;2,1;
2017-01-05;5,6;0;25,9;62;1,7;
2017-01-06;5,8;0;25;90;1,9;
2017-01-07;4;1,2;23,3;null;1,6;
2017-01-08;2,1;82,8;23,7;87;,4;
2017-01-09;3,7;11;23,8;84;2,5;
2017-01-10;4,6;16,7;25,6;71;2,1;
2017-01-11;4,9;0;24,6;78,8;3;
2017-01-12;2,5;15,6;22,5;90;2,8;
2017-01-13;2,6;4,2;22,8;84;1,9;
2017-01-14;2,7;0;24,6;80;2,1;
2017-01-15;6,7;0;24,5;86;2,5;
2017-01-16;3,2;115;24;84;1,7;
2017-01-17;3,2;30,8;22,4;78;2,1;
2017-01-18;2,1;23;21,5;93;2,1;
2017-01-19;1;15,2;21,2;91;2,3;
2017-01-20;1,2;15,8;20,3;95;2,3;
2017-01-21;1,2;17;19,1;98;2,3;
2017-01-22;,5;46,6;19,6;93;0;
2017-01-23;,8;4,6;21,6;88;1,8;
2017-01-24;2;8;23,8;81;1,8;
2017-01-25;4,1;8,8;24,4;74;2,8;
2017-01-26;4,9;0;22,7;83;1,7;
2017-01-27;1,5;8,8;22,3;84;0;
2017-01-28;1,7;0;22,7;59;2,3;
2017-01-29;3,8;0;24,9;76;2,9;
2017-01-30;5,5;0;22,8;83;3,3;
2017-01-31;3,5;4,2;23,4;81;2,5;
2017-02-01;3,8;1;21,6;83,3;1,9;
2017-02-02;2,2;26,5;23,5;73,8;2,5;
2017-02-03;4;1;24,5;67,5;2,6;
2017-02-04;3,5;4,5;23,2;83,8;1,6;
2017-02-05;3,5;8,2;25,3;69;1,6;
2017-02-06;5;0;23,5;73,5;1,9;
2017-02-07;3,8;38,2;23,6;74,8;3,6;
2017-02-08;3,4;0;23,4;74;3,9;
2017-02-09;5;0;22,5;66;3,3;
2017-02-10;5,8;0;23,4;70,3;3,3;
2017-02-11;3,3;0;25,5;64,8;2,8;
2017-02-12;6;0;26,1;59,8;2,5;
2017-02-13;5,5;0;26,7;58,3;3,3;
2017-02-14;6,5;0;26,3;57;2,6;
2017-02-15;6,4;0;26,1;61,3;1,4;
2017-02-16;5,1;0;25,9;61,5;2,2;
2017-02-17;5,3;0;26,8;51,8;1,2;
2017-02-18;6,7;0;26,5;42,5;1,9;
2017-02-19;7,5;0;27;59;1,9;
2017-02-20;6,3;0;25,5;70,8;3,4;
2017-02-21;6;0;24,3;76,3;3,1;
2017-02-22;5,5;0;24,9;61,5;1,1;
2017-02-23;4;,5;26,8;54,5;2,2;
2017-02-24;7,3;0;23;74,5;1,7;
2017-02-25;4,2;34,8;21,5;80,8;1,8;
2017-02-26;2,5;0;22,8;82,8;1,2;
2017-02-27;2,5;12,6;23,3;72,8;2,4;
2017-02-28;3,6;0;24,3;66;2,6;
2017-03-01;6,1;0;26,1;63;2,8;
2017-03-02;5,3;0;23,8;74,3;3,3;
2017-03-03;4;7;22,7;82,5;2,1;
2017-03-04;1,9;5,8;23,8;74;2,5;
2017-03-05;2,5;0;23,2;85;3;
2017-03-06;2,1;31;22,9;88,3;2,1;
2017-03-07;1,5;36,8;21,9;81,5;3,1;
2017-03-08;2,9;43,6;22,3;79,5;2,7;
2017-03-09;2,9;0;24,7;72;1,6;
2017-03-10;4,2;0;24,7;73,8;1,5;
2017-03-11;5,8;4,6;25;73,8;2,2;
2017-03-12;3,5;0;26,6;57,5;1,8;
2017-03-13;7,6;0;23,2;78,5;2,7;
2017-03-14;2,8;0;21,5;86;3,5;
2017-03-15;2,3;3,2;23,4;74,5;3;
2017-03-16;3,5;0;25,2;60,8;2,2;
2017-03-17;6;0;23;83,3;2,5;
2017-03-18;2,1;18,6;19,4;91,8;4;
2017-03-19;1,4;,6;18,1;88,8;2,4;
2017-03-20;1,5;,2;19,6;72;3,7;
2017-03-21;3,5;0;19,5;75,3;3,3;
2017-03-22;3,3;0;20,4;74;3,6;
2017-03-23;7,5;0;20,9;71,3;2,5;
2017-03-24;3,6;0;21,6;74;1,8;
2017-03-25;3,1;8;21,8;74,5;1,5;
2017-03-26;3,5;1;20,9;71,5;2,8;
2017-03-27;4;0;20,2;76;3;
2017-03-28;5;0;20,9;71,5;3,4;
2017-03-29;2,3;0;19,7;66,3;3,5;
2017-03-30;3,6;0;19,3;71;2,7;
2017-03-31;3,9;0;18,9;72;2,7;
2017-04-01;3,7;0;19;75;3,8;
2017-04-02;3,5;,6;19,4;78,3;2,6;
2017-04-03;3,3;0;20,9;78,3;2;
2017-04-04;3,5;0;22,5;70,5;1,9;
2017-04-05;4;0;24,9;57,8;1,9;
2017-04-06;2,2;5;22,4;84,3;2;
2017-04-07;6,5;82,1;21,2;93,8;1;
2017-04-08;1;18;22,5;83;2,5;
2017-04-09;2,3;0;22,6;81,3;2,9;
2017-04-10;3;0;23,7;78,5;2,4;
2017-04-11;3,1;4,8;25,2;71,5;1,9;
2017-04-12;4,4;0;19,9;83,5;3,4;
2017-04-13;1,7;1,7;18,5;78,8;3,3;
2017-04-14;2;0;19,6;81,5;2,4;
2017-04-15;2,1;0;21,7;74,8;2,2;
2017-04-16;3,2;0;23;62;2,8;
2017-04-17;5;,4;19,7;88,3;2,2;
2017-04-18;2;0;18,3;72,8;3,9;
2017-04-19;4,1;0;18,1;73,5;3,8;
2017-04-20;4,1;0;21,4;69,8;2,5;
2017-04-21;3,4;,4;21,4;77;2,7;
2017-04-22;3;16,3;18;82,5;2,8;
2017-04-23;1,9;2,6;17,9;82,5;3,5;
2017-04-24;3,1;0;19,7;78,5;2,9;
2017-04-25;2,3;0;22,6;69,8;3;
2017-04-26;6,2;0;20,8;80,5;4,5;
2017-04-27;2,3;11;16,5;91,3;1,8;
2017-04-28;2;,2;14,3;90,5;3;
2017-04-29;,8;0;16,3;85,3;3,4;
2017-04-30;1,8;0;18,1;79;3;
2017-05-01;2;0;18,5;74;3,2;
2017-05-02;3,9;0;18,7;80,8;2,2;
2017-05-03;2;0;18,8;79,5;1,9;
2017-05-04;2,2;0;20,2;75,8;1,5;
2017-05-05;2,8;22;17,3;91,3;1,1;
2017-05-06;1,1;13,2;18,5;82,8;2,4;
2017-05-07;1,7;1;18,5;82;3,1;
2017-05-08;3,1;0;18,7;81;1,8;
2017-05-09;6,6;0;19,8;64,3;1,7;
2017-05-10;5,4;0;19,5;74,3;2,4;
2017-05-11;2,6;1;17,6;76,8;2,6;
2017-05-12;3;0;17,8;76,8;2,6;
2017-05-13;2,3;0;20,4;65,8;3,2;
2017-05-14;6,6;0;20,8;73,5;2,9;
2017-05-15;4,1;0;18,4;73,8;2,3;
2017-05-16;3;0;17,7;73,3;3;
2017-05-17;5;0;17,4;79;2,8;
2017-05-18;2,7;0;17,1;88,3;3,6;
2017-05-19;1,5;28,3;16,5;96;1,4;
2017-05-20;,3;31,3;18,8;84;1,4;
2017-05-21;2,1;,6;18,2;95,8;1,5;
2017-05-22;,6;56;17,8;90,5;2,8;
2017-05-23;,8;0;17,1;78,5;2,6;
2017-05-24;3,5;0;18,4;87,5;1,4;
2017-05-25;1,3;0;20,5;79;2,5;
2017-05-26;3,5;0;21,9;77,8;,9;
2017-05-27;3,7;0;20,3;81,3;2,6;
2017-05-28;2,5;0;19,3;88;1,5;
2017-05-29;2,5;0;19,7;74,3;1,8;
2017-05-30;4;0;18,4;87,8;2,2;
2017-05-31;3;0;20,3;66,8;2,2;
2017-06-01;10,8;0;18,7;80,3;4;
2017-06-02;3,2;0;15,7;71,3;2,3;
2017-06-03;3,2;0;17,4;78,5;2,5;
2017-06-04;2,2;0;20,5;72,5;1,7;
2017-06-05;4,2;0;19,1;91,5;1,4;
2017-06-06;,6;58,8;19,5;91,5;2;
2017-06-07;,8;25,3;21,8;84,5;1,9;
2017-06-08;3;0;22,7;57,5;3;
2017-06-09;7,5;0;17,8;68,5;4,8;
2017-06-10;2,5;0;14,4;63,3;1,9;
2017-06-11;5,5;0;14,7;70,8;1;
2017-06-12;2,3;0;16,4;71,8;1,6;
2017-06-13;2,7;4,6;15,4;95,3;1,4;
2017-06-14;,5;13,2;16,2;85,5;1,8;
2017-06-15;1,5;0;17,2;82,3;2,4;
2017-06-16;2;0;17,7;77,5;1,9;
2017-06-17;2,8;0;18,3;68,3;2,2;
2017-06-18;3,8;0;19,3;64,8;2,3;
2017-06-19;5,6;0;18,8;75,8;2,3;
2017-06-20;2,8;0;15,2;90,5;2,8;
2017-06-21;1,2;1;16,4;86,3;3,5;
2017-06-22;1,8;0;17,9;74,5;3,5;
2017-06-23;3,1;0;17,3;78;2,6;
2017-06-24;3,6;0;17,6;80,3;2,9;
2017-06-25;5,3;0;17,3;72,3;2,8;
2017-06-26;3;0;16,8;76,5;2,2;
2017-06-27;2,5;0;17,2;62,8;1,5;
2017-06-28;2,2;0;19,1;69,5;1,2;
2017-06-29;6,8;0;19,3;64,3;1,4;
2017-06-30;,7;0;19,6;59,5;2,2;
2017-07-01;4,6;0;16,7;87;2,1;
2017-07-02;1,4;0;13,6;77,5;3,9;
2017-07-03;2,8;0;12,7;69,8;3,6;
2017-07-04;2,8;,8;13,1;71,5;2,9;
2017-07-05;3,5;0;13,8;72,5;2,2;
2017-07-06;2,5;0;14,9;71,3;2,7;
2017-07-07;2,5;0;15,9;75,8;3,6;
2017-07-08;2,5;0;16,7;71;2,4;
2017-07-09;2,6;0;17,3;70,3;3,1;
2017-07-10;2,4;0;17,3;71,8;1,3;
2017-07-11;3;0;18,6;70,3;1,3;
2017-07-12;3,5;0;16,9;74,5;2,3;
2017-07-13;2,8;0;16,8;78;2,9;
2017-07-14;2,7;0;17,8;69,3;2,7;
2017-07-15;5,5;0;18,4;62;2,2;
2017-07-16;5,7;0;19,8;53,8;2,7;
2017-07-17;6,3;0;18,9;65,8;2;
2017-07-18;3,4;0;10,9;87,5;3,6;
2017-07-19;3,1;0;11,5;85,8;3,3;
2017-07-20;1,5;0;15,4;79,8;1,7;
2017-07-21;2;0;19;59,8;2,1;
2017-07-22;5,6;0;16,5;71,8;2,1;
2017-07-23;3,4;0;19,1;64;3,1;
2017-07-24;4,4;0;18,6;57,8;1,6;
2017-07-25;5,2;0;19,1;58,5;1,2;
2017-07-26;5,4;0;18,6;63,8;1,7;
2017-07-27;5;0;17,7;69,5;2,7;
2017-07-28;3,7;0;16,2;72,5;3,4;
2017-07-29;3,5;0;17,6;69,8;3,2;
2017-07-30;3,8;0;18;70,3;1,7;
2017-07-31;3,5;0;17,6;57,3;1,6;
2017-08-01;4;0;17,3;56,3;2,3;
2017-08-02;2,3;0;19,7;48,8;2,3;
2017-08-03;,8;0;19;57,5;3,8;
2017-08-04;2,2;,3;14,8;82;4;
2017-08-05;1,8;2,4;14,1;70;4,2;
2017-08-06;2,6;0;14,2;71;4,1;
2017-08-07;2;0;17,6;64,8;1,6;
2017-08-08;5,4;0;20,7;49,3;2,7;
2017-08-09;8,6;0;23,5;46,3;3,6;
2017-08-10;8;0;17,3;82;3,8;
2017-08-11;2,8;0;16,7;71,8;4,4;
2017-08-12;3,9;0;18,7;67,3;3,7;
2017-08-13;7,5;0;21,3;61,8;2,5;
2017-08-14;2;0;19;72;2,8;
