Nome: BELO HORIZONTE
Codigo Estacao: 83587
Latitude: -19.93444444
Longitude: -43.95222222
Altitude: 915.47
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2008-03-28;3,3;9,7;29,3;28,3;22,5;17,1;68;52;1,2;
2008-03-29;3,8;7,2;0;29,2;23,9;19,7;61;45;2,2;
2008-03-30;5,6;8,3;0;28,2;22,4;19,3;60;50;2,6;
2008-03-31;6,3;7;0;25,2;20,5;17,5;66,5;55;1,9;
2008-04-01;4,9;6,8;0;26,7;21,4;17,5;59,8;43;1,9;
2008-04-02;5,5;8;0;27,4;22,5;18,3;51,8;45;1,4;
2008-04-03;5,3;4,4;0;28;23;19,1;60,3;46;3,1;
2008-04-04;4,7;,2;0;26,2;23;21,6;67,3;61;2,8;
2008-04-05;2,7;,3;42,8;23,8;20,7;19,1;84,8;71;1,4;
2008-04-06;1,7;,6;15,8;23,7;20,8;19,3;85;72;2;
2008-04-07;1,5;6,6;22,6;29;22,8;19,8;76;52;1,7;
2008-04-08;2,5;7,8;3,9;29,8;23;20,2;76,8;56;,8;
2008-04-09;3,4;9,2;6,6;29,2;24,3;20,2;69;54;1,7;
2008-04-10;4,2;7;0;30;25,1;21,4;63,3;52;1,7;
2008-04-11;4,3;6,3;8,4;30,2;24,7;19,9;65,3;49;3,1;
2008-04-12;3,6;7,4;0;30,8;24,4;20,1;60,5;44;1,1;
2008-04-13;4,5;6,2;0;30,4;23,4;19,9;70,8;49;1,8;
2008-04-14;3;4,8;23,8;28,9;23,9;20,1;65,5;53;1,5;
2008-04-15;3,2;4;9,2;28,1;23,5;20,3;68,3;56;1,2;
2008-04-16;3,5;7,7;5;27,3;22,7;19,9;67,5;55;2;
2008-04-17;4,2;8,3;0;28,4;23,6;19,9;65,8;49;2,8;
2008-04-18;4,3;6,4;0;28,4;23,6;20,5;66,5;53;2,7;
2008-04-19;4,6;8,6;,2;27,4;22,5;19;63,5;48;1,8;
2008-04-20;4,9;4,3;0;26,6;22,7;19,9;69,5;57;2,6;
2008-04-21;4,6;7,8;0;29,4;24,1;20,7;59,5;43;2,4;
2008-04-22;4,5;4,3;0;27,5;23,6;20,1;63,3;54;1,7;
2008-04-23;3,6;6,8;1,5;28,7;23,6;20,5;68,3;46;2,8;
2008-04-24;3,9;9,4;4,2;29;23,1;18,5;57,5;37;2,8;
2008-04-25;5,2;9,5;0;29,2;23,6;19,3;54,3;39;1,6;
2008-04-26;5,6;9,7;0;28,8;23,3;18,7;51,5;39;1,9;
2008-04-27;5,4;9,7;0;29,4;23,8;18,7;48,3;35;1,3;
2008-04-28;5,7;9,4;0;29,4;23,9;18,8;50,8;36;1,3;
2008-04-29;5,8;8,5;0;30,1;24,6;19,8;55;42;1,3;
2008-04-30;5,2;3,1;0;28,6;23,7;21,4;63,8;50;1,3;
2008-05-01;5,3;3,2;0;23,7;19,7;18,1;74,3;68;3,2;
2008-05-02;3,9;6,6;0;24,4;20,1;17,3;69,5;60;2,7;
2008-05-03;3,8;8,8;,5;28;22,4;18,1;64;45;1,7;
2008-05-04;4,1;9;0;29;23,2;19,1;62,5;44;2,7;
2008-05-05;4;7,8;0;28,2;23,1;19,3;59,8;46;1,5;
2008-05-06;4,7;8,8;0;26,2;20,8;17,5;55,5;39;1,7;
2008-05-07;5,5;9,1;0;26,2;19,8;15,1;42,3;26;1,8;
2008-05-08;5,4;9;0;25,8;19,8;14,2;47,8;34;3,1;
2008-05-09;4,9;8,9;0;27,4;20,5;15,4;53,8;33;2,7;
2008-05-10;6,6;6,1;0;24,4;19,5;16;63,8;53;1,3;
2008-05-11;4,5;4,1;0;22,3;18,4;15,6;67;59;2;
2008-05-12;4,5;5,1;0;22;17,7;15;63,8;55;1,9;
2008-05-13;4,2;5,2;0;21,7;17,4;14,4;61,8;53;1,5;
2008-05-14;4,9;6,9;0;23,2;18,7;15;58,3;46;1,9;
2008-05-15;4,1;7;0;25,4;19,6;15,4;62,8;46;3;
2008-05-16;3,6;7,1;0;26,8;20,9;15,2;54,5;39;2,4;
2008-05-17;5;1,2;0;22,5;20,1;18,3;66,8;58;2,5;
2008-05-18;4,2;7,9;0;24,3;19,9;17,5;64,8;52;2,4;
2008-05-19;3,4;8,8;0;27,9;21,3;15,4;56,5;36;1;
2008-05-20;3,8;6,3;0;26,3;22,2;18,1;55,5;50;1,4;
2008-05-21;5,8;8,3;0;27,1;21,6;17,5;55;40;1,4;
2008-05-22;4,9;8,7;0;27,4;21,6;16,7;52,5;35;2,1;
2008-05-23;5;8,9;0;26,6;21,2;16,9;53;40;2,3;
2008-05-24;5;8,9;0;27;20,9;16;49,5;32;1,2;
2008-05-25;5;9;0;26,8;20,9;15,6;49;34;1,3;
2008-05-26;5;8,9;0;27,9;21,6;16,2;48,5;35;1,3;
2008-05-27;5,4;6,3;0;27,3;21,8;17,9;55,5;40;1,2;
2008-05-28;5,7;7,8;0;26;21,4;18,6;58,3;44;1,4;
2008-05-29;4,9;8,3;0;27,6;21;16;55,3;38;2,2;
2008-05-30;4,3;5,3;0;27,6;22,4;17,3;56;45;2,2;
2008-05-31;5,1;7,4;0;23,7;19,8;17,5;67,3;60;2,5;
2008-06-01;4,2;6,7;0;24,8;19,4;16,3;66,8;52;2,2;
2008-06-02;3,6;5,5;0;24;19;15,6;66;48;2,1;
2008-06-03;4,7;6,8;0;24,4;19,2;15,9;63,5;47;1,8;
2008-06-04;4;8,7;0;26,6;20,6;15,9;60,3;43;1,2;
2008-06-05;3,9;7,2;0;27,4;21,2;17,1;61,3;43;1,4;
2008-06-06;4,8;9;0;27,2;21,5;17,7;50,3;36;1,8;
2008-06-07;5,2;9;0;27,5;21,3;16;49,8;33;1,8;
2008-06-08;6,6;9,1;0;26,8;21,1;17,7;50,5;36;2,1;
2008-06-09;5,6;7,6;0;27,4;21;16,9;61,3;45;1,7;
2008-06-10;4,1;9;0;28,3;22;18;52;34;1,6;
2008-06-11;5;8;0;28;22,5;17,7;52;36;1,8;
2008-06-12;6,5;8,9;0;25,8;21,1;19,1;51,3;32;2,4;
2008-06-13;7,1;9,1;0;27,4;21,6;17,3;48,5;31;2,3;
2008-06-14;5,8;9,1;0;27,2;21,2;16,9;52,5;36;,9;
2008-06-15;4,4;9;0;26,6;20,6;15,8;46,8;30;2;
2008-06-16;5,3;6,8;0;26,6;20,3;15,9;61,8;46;1,5;
2008-06-17;4,7;2,8;0;20,9;17,6;15,5;73,3;64;1,9;
2008-06-18;3;8,3;0;26,4;19,4;14,8;67;49;1;
2008-06-19;3,5;8,5;0;25,2;19,3;15,2;65,3;56;2,1;
2008-06-20;3,9;7,6;0;26,2;20,3;15,2;56,5;38;1,9;
2008-06-21;4,3;9,1;0;28;21,2;15,8;54,3;36;1;
2008-06-22;4,6;8,5;0;29,2;22,3;16,5;52;33;1,6;
2008-06-23;4,9;8,2;0;24,6;20,4;18,6;67,5;53;2,2;
2008-06-24;4,5;,7;0;21,7;18,3;17,3;76,5;63;1,7;
2008-06-25;3;7,1;2,1;23,4;18,6;15;68;54;1,4;
2008-06-26;4,2;9,1;0;20,5;16,7;14;65,3;54;2,9;
2008-06-27;4,9;8,4;0;22,4;17,1;14;70,5;44;2,4;
2008-06-28;4,9;8,6;0;22,5;17,6;14,2;64;47;2,1;
2008-06-29;4;7,9;0;24,8;19,2;15,4;58,8;43;2,1;
2008-06-30;5;7,7;0;26,1;19,6;14,2;52,3;30;1,5;
2008-07-01;5,1;8,4;0;26,9;20,4;15,2;50,3;25;1,5;
2008-07-02;6,2;8,4;0;24,9;20;16,3;56,8;39;2;
2008-07-03;5,8;2,7;0;25,1;20,1;17,9;65,3;50;,9;
2008-07-04;4;8,7;0;26,1;20;16,2;54,5;35;1,4;
2008-07-05;5,3;8,9;0;25,1;19;15;54;34;2,1;
2008-07-06;6;9;0;22,1;18;16;60,5;47;2,4;
2008-07-07;4,9;8,9;0;22,8;17,4;13,2;57,3;45;2,1;
2008-07-08;4,7;8,9;0;23,3;17,6;13,2;53;42;2;
2008-07-09;4,8;9;0;22;17,6;12,4;52;39;2;
2008-07-10;6,5;3,6;0;21,7;18;16;58,3;41;2,9;
2008-07-11;5,2;7;0;23,1;18;14,6;59,5;49;3,2;
2008-07-12;5,5;8,9;0;23,3;17,6;13,6;54,5;32;2,2;
2008-07-13;5,9;9;0;22,7;16,2;12,2;51,8;31;1,7;
2008-07-14;5,8;9;0;22,9;17,4;11,8;48,3;37;2,3;
2008-07-15;5,6;8,9;0;23;16,7;12,5;55,5;35;1,1;
2008-07-16;4,9;7,8;0;21,9;16;11,3;54,8;42;1,9;
2008-07-17;4,7;8,9;0;24,8;17,4;12;53,5;32;2,4;
2008-07-18;4,3;8,9;0;26,3;18,6;12,4;48,3;27;1,6;
2008-07-19;5,4;8,9;0;28,4;20,7;13,6;42;25;2,3;
2008-07-20;7;8,8;0;28,2;21,7;16,7;42;26;1,6;
2008-07-21;7,8;8,7;0;26,2;20,1;17,1;49,3;35;3,4;
2008-07-22;6,8;8,8;0;25,6;19,6;15,4;52;36;1,7;
2008-07-23;5;8,8;0;28,2;20,4;14,2;45,5;28;1,1;
2008-07-24;5,5;8,9;0;29,4;22;15,2;37,5;23;,7;
2008-07-25;6,4;8,9;0;29,8;21,9;16;41,8;24;2;
2008-07-26;6,8;7,4;0;27;21;17,1;57,3;39;1,7;
2008-07-27;6,3;9;0;25,6;19,5;15,6;54,3;39;3;
2008-07-28;5,8;9;0;27;20,1;15;40,3;24;2,6;
2008-07-29;7,7;9;0;25,8;19,2;14;36,3;24;1,4;
2008-07-30;7,8;9;0;26,7;19,4;13,6;42;22;2,4;
2008-07-31;5,9;8,8;0;27;20,6;15,2;43,8;29;2;
2008-08-01;6,2;8,6;0;26,4;20,5;15,9;47;34;2;
2008-08-02;6,2;9;0;28,5;21,4;15,5;45,3;27;1,9;
2008-08-03;6,2;6,8;0;28,6;22,9;17,8;42,3;29;1,6;
2008-08-04;6,8;1,7;0;27;22;18,5;57,3;44;,7;
2008-08-05;5,2;4,2;0;25,6;19,8;17,3;81,5;65;1,3;
2008-08-06;2,7;7,9;17,9;27;21,9;17,3;66,5;54;2,1;
2008-08-07;5,7;9,2;0;28,2;22,3;18,1;56;44;1,8;
2008-08-08;5,1;8,1;0;29,2;23,3;17,3;52;38;1,5;
2008-08-09;6,3;9,3;0;26,8;21,9;19,1;57;48;2,3;
2008-08-10;5,4;7,8;0;28,3;22,3;17,7;56,5;44;1;
2008-08-11;5,8;9,4;0;25,8;20,5;17,3;60,8;48;3,4;
2008-08-12;6,1;9,4;0;27,3;21,3;17,5;53;34;1,7;
2008-08-13;6,9;9,6;0;28;21,8;17,6;46,8;31;2,5;
2008-08-14;8,2;9,5;0;25,2;20,4;17,5;49,8;37;2,2;
2008-08-15;7,3;9,6;0;25,8;20,4;16,5;47,3;34;1,9;
2008-08-16;7,4;9,4;0;28,2;21,3;16,5;54,3;38;2,4;
2008-08-17;7,1;9,5;0;26,6;20,8;16,7;48;30;1,9;
2008-08-18;7,1;9,7;0;26,6;20,7;16,8;48,5;37;1,7;
2008-08-19;8,1;9,6;0;25,7;20,1;16,5;46,3;34;1,5;
2008-08-20;7,3;9,4;0;25,6;20,3;16,5;48,8;38;2,3;
2008-08-21;7,2;9,7;0;26,6;21,1;16,5;48,8;38;2,5;
2008-08-22;6,9;9,5;0;27,6;21,6;16;39;28;1,9;
2008-08-23;8,8;8,7;0;25;20,4;16,5;49,3;39;2,6;
2008-08-24;6,3;7,8;0;26,8;20,5;16,7;54;37;2,2;
2008-08-25;5,7;8,2;0;27,8;21,3;16,5;52;36;2,4;
2008-08-26;6;6,4;0;27,8;22,1;16,5;39,3;30;1,5;
2008-08-27;6,6;9,6;0;30,6;23,6;16,7;36;21;2,1;
2008-08-28;9,2;9,4;0;29,8;22,6;16,9;44;26;2,1;
2008-08-29;7,2;9,4;0;31,6;24,3;17,9;38,3;20;1,8;
2008-08-30;6,8;8,1;0;27,2;18,8;14,8;66,3;42;3,3;
2008-08-31;8,6;9,2;29,2;23,1;17,6;14,4;66,8;54;2,9;
2008-09-01;2,5;9,2;0;26,7;19,4;13,6;53,3;40;2,1;
2008-09-02;6,8;9,3;0;28,3;21,1;15,2;40,3;23;1,6;
2008-09-03;8;9,3;0;29,6;21,9;14,2;30,5;18;1,2;
2008-09-04;7,4;9,3;0;31,8;23,9;16,5;32,3;19;1,7;
2008-09-05;8,1;9;0;31,2;24,8;18,8;31,5;21;1,8;
2008-09-06;13,2;9,4;0;33,8;25,7;19,1;32,8;20;1,8;
2008-09-07;10,1;8,8;0;34;27;20,9;35,3;23;1,6;
2008-09-08;7,1;7,1;0;30,2;24,8;22,2;51,8;40;2,6;
2008-09-09;7,7;8,4;0;28,1;22,8;19,4;48,5;36;2,4;
2008-09-10;7,2;9,3;0;29,5;22,6;17,6;54;39;2,1;
2008-09-11;7,8;9,6;0;30,4;24;19,5;44,8;30;1,2;
2008-09-12;4,4;9,4;0;32,8;25,2;18,5;32,5;21;1,5;
2008-09-13;9,7;8,6;0;32,9;25,8;19,7;32,3;20;1,9;
2008-09-14;9,8;8,4;0;32,6;25,3;21,6;45,8;21;3,4;
2008-09-15;6,1;6,3;0;29,6;23,3;20,1;61,5;46;2,7;
2008-09-16;4,7;,5;30,4;22,8;19,7;17,3;79;68;1,6;
2008-09-17;2,6;3,1;4,8;24,3;19,3;17,5;81;64;2;
2008-09-18;3,2;1,5;9,6;20,1;16,5;15;73,8;70;1,6;
2008-09-19;3,7;5,5;0;20,7;16,4;13,8;71,5;61;2,8;
2008-09-20;4,9;9,2;0;22,5;17,9;14,6;67,8;58;2,5;
2008-09-21;4,3;0;2;20,9;17,8;15,8;85,8;71;1,3;
2008-09-22;1,1;7,1;15,9;24,1;18,9;16,7;58;42;2;
2008-09-23;5,1;8,7;0;27,8;20,3;14,2;34,3;19;1,3;
2008-09-24;8;10,4;0;26,6;20,2;14,4;48,8;35;2;
2008-09-25;8,5;9,3;0;25,2;19,9;15,2;59,3;47;1,9;
2008-09-26;6,5;3,2;0;22,9;16,8;14;81,8;63;2,5;
2008-09-27;2,2;3,8;36,6;23,9;18,5;14,1;75,8;63;1,1;
2008-09-28;2,8;9,4;,4;27,4;21,3;16,3;49;34;2;
2008-09-29;6,5;10;0;27,1;20,9;15,8;53,3;40;1;
2008-09-30;6,7;9,4;0;29,4;23,1;17,6;56,5;42;1,8;
2008-10-01;6,2;8,9;0;32,3;25,8;20,4;50;33;2,3;
2008-10-02;6,6;,2;,6;26,4;22,6;21,1;66,8;54;1,7;
2008-10-03;3,8;1,4;0;29,2;24,4;20,3;57,3;46;1,5;
2008-10-04;6,2;7,4;0;32,5;26;20,9;50,5;37;2,2;
2008-10-05;7,4;10,2;0;35,2;27,4;21,1;34,5;11;1,9;
2008-10-06;12,4;8,9;0;33,6;26,1;22,3;50;28;1,8;
2008-10-07;8,6;8,4;0;29,1;23,9;20,5;55,8;44;2,3;
2008-10-08;6,7;2,8;0;25,4;20,6;18,6;69;57;3,4;
2008-10-09;5,3;,2;0;19,5;17,4;15,8;71,8;66;2,5;
2008-10-10;3,6;7,1;0;23,8;18,9;14,8;62,5;50;2,6;
2008-10-11;5;10,3;0;24,4;19,8;16,5;56,3;49;3,7;
2008-10-12;7,8;10,1;0;26,6;21,8;17,5;54;31;3,1;
2008-10-13;7,6;10,4;0;28,7;23;19;55,5;42;2,5;
2008-10-14;8,5;10,6;0;30,4;24,2;19,5;53;39;2;
2008-10-15;9,1;8,7;0;33,6;26,6;21,4;44,3;30;1,4;
2008-10-16;9,1;10;0;34,4;28,5;22;38;30;2,3;
2008-10-17;10,4;6,8;0;32,8;24,4;19,3;55,3;37;1,8;
2008-10-18;6,9;10;21,2;29,8;21,6;18,3;69;50;3;
2008-10-19;4,8;0;11,4;24,4;21;18,1;75;68;2,7;
2008-10-20;2,6;,4;20;23,6;20,4;18,8;73;67;2,3;
2008-10-21;5;6,4;0;26,3;21,8;18,9;66,8;53;2,3;
2008-10-22;6,4;5,5;0;27,8;22,3;18,9;59,5;43;1,7;
2008-10-23;7,4;10,9;0;30,4;23,7;19,7;54,3;40;2,8;
2008-10-24;9,4;10,7;0;30,8;24,8;20,1;46,8;29;2,3;
2008-10-25;9,8;10,9;0;32,2;26,2;21,1;34,3;26;2,4;
2008-10-26;12;10,9;0;34,2;27,7;22,6;36,3;23;1,6;
2008-10-27;10,2;10,4;0;35,1;28,3;22,3;35;25;1,2;
2008-10-28;10;7,5;0;32,9;27,6;24,6;52,8;35;1,7;
2008-10-29;9,2;9,8;0;29,6;24,3;21,8;62,3;51;2,6;
2008-10-30;7;4,1;0;30,8;25,8;21,4;55;45;2;
2008-10-31;6,1;6,5;0;30,6;25,5;21,8;68,3;54;1,3;
2008-11-01;4,7;3,6;41,1;25,5;22,3;19,7;75,3;64;2,4;
2008-11-02;4,7;10,2;0;28,2;23,5;19,5;63,5;54;2,6;
2008-11-03;5,3;3,5;0;31;25,4;21,6;54,8;42;1,4;
2008-11-04;6,2;7,3;,6;32,6;24,2;20,9;61,3;40;1,6;
2008-11-05;5,7;4,2;5,4;29,6;24,5;19,6;64,5;55;1,3;
2008-11-06;5;7,8;0;33,2;26,2;22,8;52,5;33;2;
2008-11-07;6;2;13,8;26;22,4;19,5;73,8;59;1,3;
2008-11-08;2,2;5,4;1,2;28,6;23,2;19,3;69,5;47;1,2;
2008-11-09;3,4;9,4;7;31,8;25,9;20,1;56,8;39;2;
2008-11-10;5,8;1,4;13,6;27,2;21,7;19,5;83,3;61;,9;
2008-11-11;2,4;3,6;18,6;27,1;22,3;18,8;72;69;1,6;
2008-11-12;4,2;2,2;8,8;26,4;22,3;19,3;69;58;2,2;
2008-11-13;4,3;,2;,9;23,3;21,5;20,3;81;71;3,1;
2008-11-14;1,3;0;31,9;22,3;19,8;18,7;91,8;78;2,6;
2008-11-15;1,1;11,3;31,3;30,7;24,1;17,7;57,3;41;1,3;
2008-11-16;4,5;10,7;0;31,2;25,6;19,9;51,3;38;1,2;
2008-11-17;7,5;5,2;0;29,2;24;21,8;63;50;2,4;
2008-11-18;4,9;,8;11;24;21;18,5;74,8;64;1,3;
2008-11-19;3,1;4,7;1;25,3;21,1;19,3;73;61;1,3;
2008-11-20;4,5;6;4;23,7;19,5;16,7;69;57;2,9;
2008-11-21;5,4;null;0;22,1;null;null;null;53;3,1;
2008-11-22;6,1;,4;0;22,7;19,1;16,3;73,3;66;3;
2008-11-23;4,4;4,7;0;24,8;20,9;17,3;65;59;2,7;
2008-11-24;5,1;8,5;0;26,8;21,6;18,1;62,5;48;2;
2008-11-25;6,2;9,1;0;28,5;22,6;18,3;58,3;46;2,1;
2008-11-26;7;7,7;0;26,3;22,1;18,9;61,8;52;2;
2008-11-27;6,1;2,1;0;23,9;21,3;19,7;80,3;66;1,8;
2008-11-28;3,4;7,6;2;27,4;22,3;17,5;67,5;61;2,6;
2008-11-29;5;4,5;0;27,4;21,5;18,8;75,8;53;2,1;
2008-11-30;3,3;7,1;24;28,6;22,9;18,6;65,3;48;1,4;
2008-12-01;5;9,7;0;30,8;24,6;19,1;53,5;47;1,6;
2008-12-02;5,1;9,8;0;32,2;26,2;21,1;55;40;1,2;
2008-12-03;5,5;2,5;1;27;23,2;20,5;71;57;2,3;
2008-12-04;3,2;10;0;30;23,3;18,3;56;30;2,4;
2008-12-05;6,6;7,6;0;28;22,4;19,1;63,3;50;2,3;
2008-12-06;6,1;2,8;0;24,8;21,4;18,8;69;61;2,7;
2008-12-07;4,9;3,1;0;26,9;21,9;19,3;65,5;51;1,8;
2008-12-08;5,5;9,2;0;28,8;22,6;18,9;66,5;46;2;
2008-12-09;4,9;11,3;4;31,2;24;18,9;57;33;2,1;
2008-12-10;6,3;9,9;,6;31,4;25,3;19,5;47;33;1,5;
2008-12-11;6,9;1,6;0;28,6;24,8;22,4;63,8;50;1,8;
2008-12-12;4,3;2,8;1,2;30,2;23,2;20,1;73,8;46;1,6;
2008-12-13;3,1;1,5;68,6;26,4;22,3;19,5;78;65;1,2;
2008-12-14;2,3;,6;2,9;23,4;21,3;18,9;82,3;75;1,7;
2008-12-15;1,3;0;67,7;22,9;20,5;18,9;92,8;84;2,8;
2008-12-16;,7;0;57,5;21,4;19,6;18,5;95,3;94;1;
2008-12-17;,6;0;72,7;23,7;19,8;18,5;92,5;85;2,2;
2008-12-18;,7;,3;21,8;24,6;20,2;18,1;90,5;78;2,1;
2008-12-19;1,2;7,3;40,8;27,8;22,2;18,7;79,3;60;3,3;
2008-12-20;3,2;6,1;13,4;26,4;22,6;18,5;58,3;48;2,7;
2008-12-21;4,4;,6;0;25,3;21,8;19,4;67,3;57;2,2;
2008-12-22;5,9;,7;0;25,7;21,7;19,7;76,5;59;1,5;
2008-12-23;3,3;2,7;4,7;27,6;21,8;18,9;77,5;57;2,5;
2008-12-24;2,5;5,6;60,7;28,6;22,1;18,9;79,8;61;1,2;
2008-12-25;2,5;,2;4,6;24,6;20,7;19,3;87,3;77;1,6;
2008-12-26;1,2;,5;12,2;25;21,7;19,1;84;75;1;
2008-12-27;1,2;0;48,3;22,4;20,2;18,9;93;83;,9;
2008-12-28;,5;,7;44,8;24,8;20,8;18,7;91,3;80;1,3;
2008-12-29;,8;1,1;38,5;26,5;21,8;19,4;91;88;1,6;
2008-12-30;1,1;7,2;33,9;30,2;24,3;19,8;74,3;65;1,8;
2008-12-31;3,5;3,6;1,4;29,3;22,6;19,7;77,5;54;1,6;
2009-01-01;3,2;7,1;48;29,4;23,6;19,1;72,3;54;1,1;
2009-01-02;3,4;9,8;2,9;30,6;24,4;20,3;64,5;50;1,5;
2009-01-03;3,9;7,1;1;29,3;22,7;19,9;80,8;62;2,7;
2009-01-04;3;3,1;13,8;29,4;23,3;19,5;75,5;53;4;
2009-01-05;2,9;0;51,1;24,4;20,2;17,7;87,8;78;,8;
2009-01-06;,7;7,1;37,4;28,8;22,1;18,3;74,3;55;1,6;
2009-01-07;3,7;8,1;0;28,8;23;18,5;67,3;54;1,9;
2009-01-08;4,4;10,6;1,6;29,8;24,3;20,1;64,5;48;2,5;
2009-01-09;5,7;9;0;30;24,6;21,4;64,3;51;2,4;
2009-01-10;7;9,4;0;27,8;23,6;21,1;57,3;44;2,5;
2009-01-11;8;11,3;0;29,3;23,3;19,5;58;34;2,1;
2009-01-12;7,9;11,1;0;30,4;24,9;20,1;58,5;46;2,4;
2009-01-13;7,2;11;0;31,1;25,8;21,4;52;44;2,4;
2009-01-14;7,2;6,4;0;30,6;24,3;21,1;66,3;41;1,8;
2009-01-15;5,2;6,7;1;30,3;25,2;21,5;60,5;46;1,6;
2009-01-16;4,7;4,6;2,8;28,4;22,6;20,1;76,3;61;1,3;
2009-01-17;3,1;5,4;10,7;27,8;23,8;19,1;68,5;67;1,6;
2009-01-18;3,4;4,5;8,9;30;22,6;19,8;79,8;52;1,9;
2009-01-19;2,9;4;7,5;29,2;23,5;20;75,8;62;2,5;
2009-01-20;2,9;3,7;3,3;27,4;23,3;21,1;80,8;74;1,5;
2009-01-21;1,8;0;34,7;23,9;21,9;20,5;86,8;80;1,3;
2009-01-22;1,3;3,6;35,9;28,6;22,4;19,1;80,3;67;2;
2009-01-23;2,4;,4;23,7;24,8;21,1;18,5;76,8;70;2;
2009-01-24;3,1;3,6;0;26;22,3;19,4;70,8;60;2,9;
2009-01-25;4,8;0;0;26;22,8;20,3;69;61;1,9;
2009-01-26;3,5;2,1;12,4;25,8;22,4;19,5;73,5;65;1,5;
2009-01-27;3,4;1,3;,6;26;21,8;19,9;86,3;76;1,3;
2009-01-28;2;4,6;4,2;29,1;23,8;20,2;76,5;71;1,4;
2009-01-29;3,4;10,1;7,2;30,8;25,1;20,3;62;46;1,4;
2009-01-30;4,9;10,6;0;32,6;26,8;21,1;57,5;45;1,4;
2009-01-31;5,5;5,7;4,7;30,8;25,6;21,6;63;59;1,4;
2009-02-01;4,2;6,5;0;31;25,6;21,9;64,5;55;1,1;
2009-02-02;4,1;5,5;14,8;29,1;22,9;18,8;73,5;61;1,4;
2009-02-03;3,9;10;30,2;29,4;23,9;18,7;60,3;48;2,3;
2009-02-04;6,9;10,1;0;31,3;25,8;21,3;56,3;41;2;
2009-02-05;5,8;7,3;0;31,2;25;21,1;65,5;57;1,5;
2009-02-06;4,3;4,2;0;29,5;24,4;21,4;74,5;61;1,3;
2009-02-07;3,1;6;1,2;29,8;23,9;19,5;83,3;66;1,3;
2009-02-08;2;4,2;26,2;28;23,2;19,5;83,5;68;1,1;
2009-02-09;1,7;6,3;18;30,4;24,6;20,3;68,8;52;1,4;
2009-02-10;3,5;1,5;,5;26,7;23,6;21,1;78,5;72;,3;
2009-02-11;3;7,9;0;30,3;24,1;21,6;80,3;72;1,9;
2009-02-12;3,3;4,6;12,2;29;24,9;21,4;69,8;56;1,7;
2009-02-13;3,1;0;41,6;26,2;21,4;19,3;81,8;69;1,7;
2009-02-14;1,8;0;32,1;22,8;20,7;18,5;83;77;1,7;
2009-02-15;2,5;1,5;1,8;26,8;22,8;19,9;65,3;57;1,8;
2009-02-16;5,3;10;0;28,6;23,4;19,5;56;40;2,2;
2009-02-17;7,5;10,6;0;28,8;24,1;19,9;53,8;38;1,9;
2009-02-18;7,6;6,7;0;28,6;24;20,6;57,5;43;2,8;
2009-02-19;7,4;10,9;0;30;24,2;20,1;56,5;41;1,9;
2009-02-20;6,7;4,4;0;29,4;24,1;20,2;61,3;49;1,8;
2009-02-21;5,5;8,1;0;30,2;25,2;20,1;58,5;45;1,5;
2009-02-22;5;4,5;5,5;30,2;21,9;18,9;76,5;48;,9;
2009-02-23;3,6;6,2;23,7;29;23,6;18,5;70,8;60;1,4;
2009-02-24;3,7;5,9;0;29,2;24,6;20,5;72,5;63;1,1;
2009-02-25;3,4;6,5;8;30;24,2;18,9;65,3;48;1,2;
2009-02-26;5,5;9,6;0;29,8;24,9;21,8;62;45;2,5;
2009-02-27;7,3;10,3;0;30,5;25,2;21,3;58,8;43;1,7;
2009-02-28;7,4;11,1;0;30,4;25,1;20,1;55,3;45;2,1;
2009-03-01;7,4;10,5;0;30,4;25,4;21,3;52,5;38;1,8;
2009-03-02;7,5;10,7;0;32,4;26,5;21,1;44;28;2;
2009-03-03;7,8;8,8;0;33,1;26,8;21,4;48,3;32;,8;
2009-03-04;7,4;7,2;0;31,9;26,2;23;60;48;1,9;
2009-03-05;4,6;9,6;1,6;33,4;26,6;20,9;58;39;1,3;
2009-03-06;5,3;7,4;0;32,8;26;22,4;66,5;42;1,8;
2009-03-07;4,1;,5;4,2;28,2;23,5;21,9;75,8;68;1,9;
2009-03-08;2,9;4,4;,2;29,4;24;20;66,8;53;1,3;
2009-03-09;5,1;9;,4;29,9;25,2;22,2;62,3;47;1,3;
2009-03-10;6,5;9,5;0;30,4;25,3;22;58,3;50;2,7;
2009-03-11;7,9;9,6;0;30,6;25,3;22,2;57,8;44;1,9;
2009-03-12;7,2;9,9;0;31,5;25,3;20,9;56,5;40;2;
2009-03-13;4,5;7,9;0;31,9;25,7;21,4;57;44;1,9;
2009-03-14;5,6;9,4;0;31,4;26,2;22,2;57;49;2;
2009-03-15;5,4;7,5;0;30,8;25,4;21,4;64,3;44;1,4;
